snapshot_at,id,slug,nome,canonical_name,titulo_chamativo,plataforma,fonte,categoria,subcategoria,catalog_role,market_scope,primary_market,primary_submarket,related_markets,b2b_b2c_orientation,signal_types,funnel_stages,available_channels,geographic_scope,activation_restrictions,descricao,descricao_curta,descricao_comercial,caso_uso_principal,insights_planejamento,diferenciais_competitivos,perfil_socioeconomico,tags,momentos_chave,interesses_correlatos,publico_estimado,publico_numero,tamanho,demografia,dispositivos,propensao_compra,sazonalidade,curation_status,classification_confidence,data_quality_status,data_origin,source_reference,source_observed_at,data_valid_until,methodology_note,is_estimated,verification_candidate,verification_gaps,measurements
2026-09-15T18:01:28+00:00,1023,g1-demo-35-44,35-44,35-44,35-44,G1 / Globo.com,G1,Entretenimento & Mídia,,perfil transversal,transversal,,,[],Transversal/indefinido,[],"[""Conhecimento""]",[],[],[],,"Audiência G1 — demografia. 35-44 (20,8M usuários estimados).",,,,,A/B,"[""demografia"",""cotação"",""g1""]",[],[],"20,8M",20800000,media,"{""demografia_homens"":52,""demografia_mulheres"":48,""idade_18_24"":0,""idade_25_34"":0,""idade_35_44"":100,""idade_45_mais"":0}","{""mobile"":70,""desktop"":22,""tablet"":8}",media,,draft,média,unverified,,,,,,,False,"[""origem"",""fonte de evidência"",""data de observação"",""validade"",""metodologia"",""canais de ativação explícitos""]",[]
2026-09-15T18:01:28+00:00,1102,cnn-demo-35-44,35-44 anos,35-44 anos,35-44 anos,CNN Brasil,CNN,Entretenimento & Mídia,,perfil transversal,transversal,,,[],Transversal/indefinido,"[""demográfico/socioeconômico""]","[""Conhecimento""]",[],[],[],,"Audiência CNN — demografia. 35-44 anos (7,0M usuários estimados).",,,,,A/B,"[""demografia"",""cotação"",""cnn""]",[],[],"7,0M",7000000,media,"{""demografia_homens"":55,""demografia_mulheres"":45,""idade_18_24"":0,""idade_25_34"":0,""idade_35_44"":100,""idade_45_mais"":0}","{""mobile"":70,""desktop"":22,""tablet"":8}",media,,draft,média,unverified,,,,,,,False,"[""origem"",""fonte de evidência"",""data de observação"",""validade"",""metodologia"",""canais de ativação explícitos""]",[]
2026-09-15T18:01:28+00:00,1570,netflix-demo-35-44,35-44 anos,35-44 anos,Adultos Equilibrados em Plena Maturidade Digital,Netflix,Netflix,Entretenimento & Mídia,,perfil transversal,transversal,,,[],Transversal/indefinido,"[""demográfico/socioeconômico""]","[""Conhecimento""]",[],[],[],"Profissionais consolidados na faixa dos 35-44 anos. Distribuicao equilibrada entre homens e mulheres, predominantemente pais de familia, com consumo digital multiplataforma.","Profissionais consolidados na faixa dos 35-44 anos. Distribuicao equilibrada entre homens e mulheres, predominantemente pais de familia, com consumo digital multiplataforma.","Campanhas de video em formato vertical para mobile funcionam excepcionalmente bem, aproveitando os 30% de uso movel. Conteudo educacional e de lifestyle geram CTR medio de 2,1% segundo dados da categoria. Formatos interativos em desktop para decisoes de alto valor complementam a estrategia, explorando os momentos de maior atencao e capacidade de processamento de informacoes complexas.","Campanhas de video em formato vertical para mobile funcionam excepcionalmente bem, aproveitando os 30% de uso movel. Conteudo educacional e de lifestyle geram CTR medio de 2,1% segundo dados da categoria. Formatos interativos em desktop para decisoes de alto valor complementam a estrategia, explorando os momentos de maior atencao e capacidade de processamento de informacoes complexas.",,"Diferentemente de audiencias mais jovens que priorizam tendencias, ou mais maduras que resistem a novidades, este grupo combina abertura a inovacao com criterio de escolha. Possuem poder aquisitivo superior a media nacional, estabilidade financeira e influencia familiar. Sao formadores de opiniao em seus circulos sociais e profissionais, multiplicando o impacto das campanhas atraves do boca-a-boca qualificado.",AB,"[""Profissionais consolidados"",""Pais digitais"",""Consumidores premium"",""Multiplataforma"",""Decisores familiares"",""Early adopters seletivos"",""Entretenimento de qualidade"",""Conteudo educacional"",""Experiencias autenticas"",""Formadores de opiniao"",""Estabilidade financeira"",""Influencia social"",""Criterio de escolha"",""Fidelizacao alta"",""Recomendadores ativos""]","[""Lancamentos de series e filmes blockbuster"",""Copa do Mundo FIFA 2026"",""Black Friday e Cyber Monday"",""Ferias escolares e feriados prolongados"",""Inicio de temporadas esportivas"",""Eventos de premiacao (Oscar, Grammy)"",""Volta as aulas (conteudo educacional)"",""Final de ano (retrospectivas e planejamento)""]","[""Streaming premium"",""Podcasts educacionais"",""Jogos mobile casuais"",""Documentarios"",""Eventos corporativos"",""Cursos online"",""Tecnologia familiar"",""Investimentos e financas"",""Saude e bem-estar"",""Viagens e turismo""]",2.8M,2800000,pequena,"{""demografia_homens"":50,""demografia_mulheres"":50,""idade_18_24"":0,""idade_25_34"":0,""idade_35_44"":100,""idade_45_mais"":0}","{""mobile"":30,""desktop"":15,""tablet"":10}",alta,"Intensificacao durante feriados, eventos esportivos globais e lancamentos de grandes producoes. Copa do Mundo 2026 sera catalisador de crescimento excepcional.",draft,média,unverified,,,,,,,False,"[""origem"",""fonte de evidência"",""data de observação"",""validade"",""metodologia"",""canais de ativação explícitos""]",[]
2026-09-15T18:01:28+00:00,1024,g1-demo-45plus,45+,45+,45+,G1 / Globo.com,G1,Entretenimento & Mídia,,perfil transversal,transversal,,,[],Transversal/indefinido,[],"[""Conhecimento""]",[],[],[],,"Audiência G1 — demografia. 45+ (22,4M usuários estimados).",,,,,A/B,"[""demografia"",""cotação"",""g1""]",[],[],"22,4M",22400000,media,"{""demografia_homens"":52,""demografia_mulheres"":48,""idade_18_24"":0,""idade_25_34"":0,""idade_35_44"":0,""idade_45_mais"":100}","{""mobile"":70,""desktop"":22,""tablet"":8}",media,,draft,média,unverified,,,,,,,False,"[""origem"",""fonte de evidência"",""data de observação"",""validade"",""metodologia"",""canais de ativação explícitos""]",[]
2026-09-15T18:01:28+00:00,1219,sbt-demo-45plus,45+,45+,45+,SBT,SBT,Entretenimento & Mídia,,perfil transversal,transversal,,,[],Transversal/indefinido,[],"[""Conhecimento""]",[],[],[],,"Audiência SBT — demografia. 45+ (9,1M usuários estimados).",,,,,A/B,"[""demografia"",""cotação"",""sbt""]",[],[],"9,1M",9100000,media,"{""demografia_homens"":45,""demografia_mulheres"":55,""idade_18_24"":0,""idade_25_34"":0,""idade_35_44"":0,""idade_45_mais"":100}","{""mobile"":70,""desktop"":22,""tablet"":8}",media,,draft,média,unverified,,,,,,,False,"[""origem"",""fonte de evidência"",""data de observação"",""validade"",""metodologia"",""canais de ativação explícitos""]",[]
2026-09-15T18:01:28+00:00,1103,cnn-demo-45plus,45+ anos,45+ anos,45+ anos,CNN Brasil,CNN,Entretenimento & Mídia,,contexto/afinidade de conteúdo,transversal,,,[],Transversal/indefinido,"[""demográfico/socioeconômico""]",[],[],[],[],,"Audiência CNN — demografia. 45+ anos (7,2M usuários estimados).",,,,,A/B,"[""demografia"",""cotação"",""cnn""]",[],[],"7,2M",7249999,media,"{""demografia_homens"":55,""demografia_mulheres"":45,""idade_18_24"":0,""idade_25_34"":0,""idade_35_44"":0,""idade_45_mais"":100}","{""mobile"":70,""desktop"":22,""tablet"":8}",media,,draft,média,unverified,,,,,,,False,"[""origem"",""fonte de evidência"",""data de observação"",""validade"",""metodologia"",""canais de ativação explícitos""]",[]
2026-09-15T18:01:28+00:00,1571,netflix-demo-45plus,45+ anos,45+ anos,Público Maduro Digital: Entretenimento Premium 45+,Netflix,Netflix,Entretenimento & Mídia,,contexto/afinidade de conteúdo,transversal,,,[],Transversal/indefinido,"[""demográfico/socioeconômico""]",[],[],[],[],"Consumidores maduros equilibrados entre gêneros, com 75% entre 45-64 anos. Perfil parental dominante (75%) com comportamento multiplataforma focado em desktop e mobile.","Consumidores maduros equilibrados entre gêneros, com 75% entre 45-64 anos. Perfil parental dominante (75%) com comportamento multiplataforma focado em desktop e mobile.","Campanhas de vídeo streaming e conteúdo premium funcionam excepcionalmente bem, aproveitando o comportamento multiplataforma. Foco em formatos nativos para desktop durante horário comercial e mobile nos fins de semana, com CTR médio de 0,9% da categoria.","Campanhas de vídeo streaming e conteúdo premium funcionam excepcionalmente bem, aproveitando o comportamento multiplataforma. Foco em formatos nativos para desktop durante horário comercial e mobile nos fins de semana, com CTR médio de 0,9% da categoria.",,"Diferente de audiências generalistas, este público combina maturidade financeira com curiosidade digital. Possui maior lifetime value, menor churn e influencia decisões familiares. São early adopters seletivos que valorizam qualidade, autenticidade e relevância cultural.",AB,"[""economia_prateada"",""streaming_premium"",""cultura_digital"",""poder_aquisitivo_alto"",""perfil_parental"",""multiplataforma"",""conteudo_qualificado"",""horarios_alternativos"",""fidelidade_marca"",""influencia_familiar"",""early_adopter_seletivo"",""tempo_disponivel"",""experiencia_premium"",""curadoria_personalizada"",""longevidade_ativa""]","[""Lançamentos de séries premium"",""Temporada de festivais de cinema"",""Feriados prolongados"",""Período de férias escolares"",""Final de semana"",""Horário nobre alternativo"",""Datas comemorativas familiares""]","[""Cultura e arte"",""Viagens e turismo"",""Gastronomia"",""Tecnologia acessível"",""Saúde e bem-estar"",""Educação continuada"",""Investimentos"",""Casa e decoração"",""Automóveis premium""]",2.5M,2500000,pequena,"{""demografia_homens"":50,""demografia_mulheres"":50,""idade_18_24"":0,""idade_25_34"":0,""idade_35_44"":0,""idade_45_mais"":100}","{""mobile"":30,""desktop"":15,""tablet"":10}",alta,"Picos em feriados, férias e lançamentos premium. Maior consumo nos fins de semana e período noturno",draft,média,unverified,,,,,,,False,"[""origem"",""fonte de evidência"",""data de observação"",""validade"",""metodologia"",""canais de ativação explícitos""]",[]
2026-09-15T18:01:28+00:00,1166,imo-demo-45plus,45+ patrimonio,45+ patrimonio,45+ patrimonio,InfoMoney,INFOMONEY,Finanças & Seguros,,contexto/afinidade de conteúdo,vertical,financas-seguros,Investimentos e patrimônio,"[{""name"":""Finanças & Seguros"",""slug"":""financas-seguros"",""relation_type"":""primary""}]",Transversal/indefinido,[],[],[],[],[],,"Audiência INFOMONEY — demografia. 45+ patrimonio (5,0M usuários estimados).",,,,,A/B,"[""demografia"",""cotação"",""infomoney""]",[],[],"5,0M",5000000,media,"{""demografia_homens"":65,""demografia_mulheres"":35,""idade_18_24"":0,""idade_25_34"":0,""idade_35_44"":20,""idade_45_mais"":80}","{""mobile"":70,""desktop"":22,""tablet"":8}",media,,draft,alta,unverified,,,,,,,False,"[""origem"",""fonte de evidência"",""data de observação"",""validade"",""metodologia"",""canais de ativação explícitos""]",[]
2026-09-15T18:01:28+00:00,609,serasa-servicos-academias,Academias e Centros Fitness,Academias e Centros Fitness,Entusiastas Fitness Equilibrados,Serasa,SERASA,B2B & Indústria,,conceito de audiência,vertical,saude-bem-estar-beleza,Fitness e esporte praticado,"[{""name"":""Saúde, Bem-estar & Beleza"",""slug"":""saude-bem-estar-beleza"",""relation_type"":""primary""}]",Transversal/indefinido,[],[],[],[],[],"Publico engajado com vida saudavel e exercicios fisicos. Distribuicao equilibrada entre homens e mulheres, predominantemente mobile (60%) com complemento desktop (35%).","Publico engajado com vida saudavel e exercicios fisicos. Distribuicao equilibrada entre homens e mulheres, predominantemente mobile (60%) com complemento desktop (35%).","Campanhas mobile-first funcionam excepcionalmente bem com este publico, especialmente videos curtos de treinos, stories de transformacao e conteudo motivacional. O formato de carrossel no mobile permite demonstrar exercicios passo-a-passo, enquanto campanhas desktop sao ideais para landing pages detalhadas de programas de treinamento e comparativos de academias. Taxa de conversao media do setor fitness gira em torno de 3-5% para campanhas bem segmentadas.","Campanhas mobile-first funcionam excepcionalmente bem com este publico, especialmente videos curtos de treinos, stories de transformacao e conteudo motivacional. O formato de carrossel no mobile permite demonstrar exercicios passo-a-passo, enquanto campanhas desktop sao ideais para landing pages detalhadas de programas de treinamento e comparativos de academias. Taxa de conversao media do setor fitness gira em torno de 3-5% para campanhas bem segmentadas.",,"Diferente de audiencias genericas de saude, este publico ja esta inserido no ecossistema fitness com comportamento de compra estabelecido. Demonstram maior propensao a investir em equipamentos, suplementacao e tecnologia esportiva, alem de responder melhor a campanhas que mostram resultados tangiveis e progressao de performance, tornando as conversoes mais qualificadas.",BC,"[""fitness_enthusiast"",""mobile_first"",""health_conscious"",""workout_planning"",""gym_member"",""active_lifestyle"",""fitness_apps"",""morning_workout"",""evening_training"",""balanced_gender"",""smartphone_dominant"",""desktop_research"",""fitness_content"",""exercise_motivation"",""healthy_habits""]","[""Janeiro - Resolucoes de Ano Novo"",""Maio - Preparacao para o Verao"",""Setembro - Retomada Pos-Inverno"",""Segunda-feira - Motivacao Semanal"",""Pre-Verao - Projeto Verao"",""Black Friday - Equipamentos"",""Volta as Aulas - Rotina""]","[""nutricao esportiva"",""suplementacao"",""vestuario fitness"",""equipamentos treino"",""aplicativos fitness"",""wellness"",""mindfulness"",""sono reparador"",""hidratacao"",""tecnologia wearable""]",12.5K,12500,pequena,"{""demografia_homens"":50,""demografia_mulheres"":50,""idade_18_24"":0,""idade_25_34"":0,""idade_35_44"":0,""idade_45_mais"":0}","{""mobile"":60,""desktop"":35,""tablet"":5}",alta,"Picos em janeiro (resolucoes), maio-junho (verao), setembro (retomada). Segundas-feiras apresentam 35% mais interesse.",draft,alta,unverified,,,,,,,False,"[""origem"",""fonte de evidência"",""data de observação"",""validade"",""metodologia"",""canais de ativação explícitos""]",[]
2026-09-15T18:01:28+00:00,734,netflix-gen-acao,Acao,Acao,Jovens Adultos Apaixonados por Streaming e Entretenimento Digital,Netflix,Netflix,Entretenimento & Mídia,,contexto/afinidade de conteúdo,vertical,entretenimento-conteudo-esportes,"Cinema, séries e gêneros","[{""name"":""Entretenimento, Conteúdo & Esportes"",""slug"":""entretenimento-conteudo-esportes"",""relation_type"":""primary""}]",Transversal/indefinido,[],[],[],[],[],"Audiencia predominantemente masculina jovem e conectada. 62% homens, 68% entre 18-34 anos, principalmente mobile users que consomem conteudo audiovisual brasileiro e internacional.","Audiencia predominantemente masculina jovem e conectada. 62% homens, 68% entre 18-34 anos, principalmente mobile users que consomem conteudo audiovisual brasileiro e internacional.","Campanhas de video marketing e display rich media performam excepcionalmente bem com esta audiencia. Formatos nativos em feed de redes sociais, video ads de 15-30 segundos e campanhas de retargeting para lancamentos de filmes e series apresentam CTR medio de 1,1% e taxa de conversao de 2,4% segundo dados da categoria.","Campanhas de video marketing e display rich media performam excepcionalmente bem com esta audiencia. Formatos nativos em feed de redes sociais, video ads de 15-30 segundos e campanhas de retargeting para lancamentos de filmes e series apresentam CTR medio de 1,1% e taxa de conversao de 2,4% segundo dados da categoria.",,"Esta audiencia se diferencia por sua alta afinidade com conteudo nacional e internacional, participacao ativa em discussoes culturais online e capacidade de viralizar conteudos. Sao early adopters de novas plataformas de streaming e formatos de entretenimento, com forte propensao a compartilhar e recomendar produtos culturais em suas redes sociais.",B/C,"[""streaming_addicts"",""cinema_brasileiro"",""series_binge_watching"",""mobile_first_entertainment"",""young_professionals"",""digital_natives"",""content_creators"",""social_sharers"",""early_adopters"",""culture_enthusiasts"",""weekend_bingers"",""trailer_watchers"",""review_readers"",""recommendation_seekers"",""trending_followers""]","[""Lancamentos de blockbusters nacionais"",""Temporadas de premiacoes (Oscar, Emmy)"",""Festivais de cinema (Annecy, Cannes)"",""Feriados prolongados"",""Finais de semana chuvosos"",""Periodo de ferias escolares"",""Black Friday de streamings""]","[""Cinema nacional"",""Series internacionais"",""Documentarios"",""Podcasts"",""Gaming"",""Musica pop/indie"",""Arte e cultura"",""Festivais"",""Tecnologia"",""Redes sociais""]",8.5M,8500000,grande,"{""demografia_homens"":62,""demografia_mulheres"":38,""idade_18_24"":38,""idade_25_34"":30,""idade_35_44"":20,""idade_45_mais"":12}","{""mobile"":30,""desktop"":15,""tablet"":10}",alta,"Picos em lancamentos de blockbusters, premiacoes e feriados prolongados",draft,alta,unverified,,,,,,,False,"[""origem"",""fonte de evidência"",""data de observação"",""validade"",""metodologia"",""canais de ativação explícitos""]",[]
2026-09-15T18:01:28+00:00,1192,imo-comb-acoes-traders-mobile,Acoes + Traders + Mobile,Acoes + Traders + Mobile,Acoes + Traders + Mobile,InfoMoney,INFOMONEY,Finanças & Seguros,,formato/inventário,transversal,,,"[{""name"":""Finanças & Seguros"",""slug"":""financas-seguros"",""relation_type"":""related""}]",Transversal/indefinido,[],"[""Conhecimento""]",[],[],[],,"Audiência INFOMONEY — combinacao. Acoes + Traders + Mobile (2,0M usuários estimados).",,,,,A/B,"[""combinacao"",""cotação"",""infomoney""]",[],[],"2,0M",2000000,pequena,"{""demografia_homens"":74,""demografia_mulheres"":26,""idade_18_24"":12,""idade_25_34"":48,""idade_35_44"":32,""idade_45_mais"":8}","{""mobile"":55,""desktop"":35,""tablet"":10}",media,,draft,alta,unverified,,,,,,,False,"[""origem"",""fonte de evidência"",""data de observação"",""validade"",""metodologia"",""canais de ativação explícitos""]",[]
2026-09-15T18:01:28+00:00,511,serasa-adimplentes-recorrentes,Adimplentes Recorrentes,Adimplentes Recorrentes,Brasileiros Ativos no Mercado Financeiro,Serasa,Serasa,Finanças & Seguros,"Investimentos (Ações, Fundos)",conceito de audiência,vertical,financas-seguros,Perfil e saúde financeira,"[{""name"":""Finanças & Seguros"",""slug"":""financas-seguros"",""relation_type"":""primary""}]",Transversal/indefinido,[],[],[],[],[],"Perfil equilibrado entre homens e mulheres interessados em investimentos e planejamento financeiro. Concentração nas faixas de 35-44 anos (20%) e 25-34 anos (19%), com predominância mobile (89%).","Perfil equilibrado entre homens e mulheres interessados em investimentos e planejamento financeiro. Concentração nas faixas de 35-44 anos (20%) e 25-34 anos (19%), com predominância mobile (89%).","Campanhas de educação financeira e produtos de investimento performam excepcionalmente com este público mobile-first. CTR médio de 2,1% em conteúdos sobre Selic, inflação e estratégias de portfolio. Formatos de vídeo curto explicando cenários econômicos e carrosséis comparativos entre produtos financeiros geram maior engajamento.","Campanhas de educação financeira e produtos de investimento performam excepcionalmente com este público mobile-first. CTR médio de 2,1% em conteúdos sobre Selic, inflação e estratégias de portfolio. Formatos de vídeo curto explicando cenários econômicos e carrosséis comparativos entre produtos financeiros geram maior engajamento.",,"Diferentemente de audiências generalistas, este público possui conhecimento técnico em economia e acompanha indicadores macroeconômicos em tempo real. Tomam decisões baseadas em dados fundamentalistas, não apenas emocionais, exigindo campanhas com respaldo técnico e fontes confiáveis como Banco Central e consultorias econômicas.",BC,"[""investidor-pessoa-fisica"",""mercado-financeiro"",""renda-fixa"",""renda-variavel"",""selic-copom"",""focus-bacen"",""mobile-trading"",""planejamento-financeiro"",""portfolio-diversificado"",""economia-brasileira"",""analise-fundamentalista"",""educacao-financeira"",""fintechs-investimento"",""adultos-35-54"",""perfil-bc""]","[""Reuniões do Copom"",""Divulgação do Focus semanal"",""Resultados trimestrais de empresas"",""Fechamento mensal do mercado"",""Início/fim de ano (planejamento)"",""Períodos de volatilidade cambial"",""Lançamento de novos fundos""]","[""Economia brasileira"",""Mercado de ações"",""Renda fixa"",""Fundos imobiliários"",""Criptomoedas"",""Planejamento de aposentadoria"",""Educação financeira"",""Análise técnica"",""Cenários macroeconômicos""]",30M,30000000,grande,"{""demografia_homens"":50,""demografia_mulheres"":50,""idade_18_24"":14,""idade_25_34"":19,""idade_35_44"":20,""idade_45_mais"":47}","{""mobile"":89,""desktop"":9,""tablet"":2}",alta,Maior atividade no início do ano (planejamento) e final (revisão de metas). Picos durante volatilidades do mercado e mudanças na Selic.,draft,alta,unverified,,,,,,,False,"[""origem"",""fonte de evidência"",""data de observação"",""validade"",""metodologia"",""canais de ativação explícitos""]",[]
2026-09-15T18:01:28+00:00,1557,netflix-mood-adrenalina,Adrenalina,Adrenalina,Jovens Conectados que Dominam o Streaming Nacional,Netflix,Netflix,Entretenimento & Mídia,,contexto/afinidade de conteúdo,transversal,,,[],Transversal/indefinido,[],[],[],[],[],"Geracao digital nativa que lidera o consumo de entretenimento online. 62% homens, 70% entre 18-34 anos, predominantemente mobile com 30% dos acessos.","Geracao digital nativa que lidera o consumo de entretenimento online. 62% homens, 70% entre 18-34 anos, predominantemente mobile com 30% dos acessos.","Campanhas de video mobile-first com foco em conteudo vertical e interativo. Com 30% dos acessos via mobile e CTR medio de 1,15% na categoria, formatos como Stories e Reels apresentam melhor performance. Aproveitar horarios de pico entre 19h-23h quando consomem streaming, e fins de semana para binge-watching. Conteudo deve ser dinamico, com cortes rapidos e linguagem informal, seguindo a tendencia de videos curtos que ja superam formatos longos no tempo de visualizacao (6h42 vs 4h57 semanais).","Campanhas de video mobile-first com foco em conteudo vertical e interativo. Com 30% dos acessos via mobile e CTR medio de 1,15% na categoria, formatos como Stories e Reels apresentam melhor performance. Aproveitar horarios de pico entre 19h-23h quando consomem streaming, e fins de semana para binge-watching. Conteudo deve ser dinamico, com cortes rapidos e linguagem informal, seguindo a tendencia de videos curtos que ja superam formatos longos no tempo de visualizacao (6h42 vs 4h57 semanais).",,"Diferentemente de audiencias generalistas, este grupo possui comportamento de consumo altamente previsivel e concentrado em plataformas especificas. Sao early adopters que adotam novas funcionalidades 3x mais rapido que a media, permitindo testes de formatos inovadores. Com renda disponivel para multiplas assinaturas (media de 3,4 por usuario no Brasil), respondem melhor a campanhas premium. Sua preferencia por conteudo brasileiro os torna ideais para marcas que investem em storytelling local e autentico.",B/C,"[""streaming-addicts"",""mobile-first-gen"",""binge-watchers"",""content-creators"",""social-media-natives"",""gaming-enthusiasts"",""tech-early-adopters"",""brazilian-content-lovers"",""multi-platform-users"",""digital-influencers"",""podcast-listeners"",""meme-culture"",""on-demand-lifestyle"",""subscription-economy"",""cord-cutters""]","[""Lancamentos de series aguardadas"",""Finais de temporada e cliffhangers"",""Eventos esportivos ao vivo"",""Premiacoes e festivais de cinema"",""Black Friday e promocoes de streaming"",""Ferias escolares e feriados prolongados"",""Fins de semana chuvosos"",""Periodos de isolamento social""]","[""Gaming e esports"",""Musica e podcasts"",""Tecnologia e gadgets"",""Cinema nacional"",""Cultura pop internacional"",""Redes sociais e memes"",""Fotografia mobile"",""Delivery e food apps"",""Fitness e wellness"",""Sustentabilidade""]",6.2M,6200000,media,"{""demografia_homens"":62,""demografia_mulheres"":38,""idade_18_24"":40,""idade_25_34"":30,""idade_35_44"":20,""idade_45_mais"":10}","{""mobile"":30,""desktop"":15,""tablet"":10}",alta,"Picos em feriados, ferias escolares e lancamentos de grandes producoes. Crescimento acelerado no Q4 com Black Friday e festas de fim de ano.",draft,média,unverified,,,,,,,False,"[""origem"",""fonte de evidência"",""data de observação"",""validade"",""metodologia"",""canais de ativação explícitos""]",[]
2026-09-15T18:01:28+00:00,614,primevideo-adultos-25-34,Adultos 25-34 anos,Adultos 25-34 anos,Millennials Prime Video: Pais Estabelecidos Dominam Tablets,Prime Video,Amazon,Consumo & Varejo,,contexto/afinidade de conteúdo,transversal,,,[],B2C,"[""demográfico/socioeconômico""]",[],[],[],[],"Adultos entre 25-34 anos com perfil parental consolidado. 78% preferem tablets, 70% são pais, distribuição equilibrada entre gêneros com leve predominância masculina (51%). Público de 5.1M.","Adultos entre 25-34 anos com perfil parental consolidado. 78% preferem tablets, 70% são pais, distribuição equilibrada entre gêneros com leve predominância masculina (51%). Público de 5.1M.","Campanhas em formato rich media e vídeo funcionam excepcionalmente bem neste público, aproveitando a experiência imersiva dos tablets. Conteúdos que demonstram praticidade para pais, soluções para casa e produtos que facilitam a rotina familiar geram alta engagement. O formato carousel é ideal para mostrar múltiplos benefícios de produtos familiares. Taxa de conversão estimada de 2.2% com CTR médio de 1.0%.","Campanhas em formato rich media e vídeo funcionam excepcionalmente bem neste público, aproveitando a experiência imersiva dos tablets. Conteúdos que demonstram praticidade para pais, soluções para casa e produtos que facilitam a rotina familiar geram alta engagement. O formato carousel é ideal para mostrar múltiplos benefícios de produtos familiares. Taxa de conversão estimada de 2.2% com CTR médio de 1.0%.",,"Este público combina maturidade financeira com necessidades familiares específicas, diferenciando-se de millennials sem filhos por priorizar praticidade e qualidade sobre tendências. A preferência massiva por tablets cria oportunidades únicas de engagement em formato premium [...]",AB,"[""millennials_pais"",""tablet_users"",""25_34_anos"",""perfil_parental"",""classe_ab"",""poder_compra_medio"",""familia_estruturada"",""home_office"",""consumo_consciente"",""praticidade"",""qualidade_vida"",""tecnologia_familia"",""decisao_estruturada"",""fidelidade_marca"",""experiencia_premium""]","[""Volta às aulas"",""Dia das Crianças"",""Férias escolares"",""Black Friday"",""Natal família"",""Dia das Mães/Pais"",""Início do ano (organização)""]","[""educação infantil"",""organização doméstica"",""produtos família"",""tecnologia casa"",""saúde família"",""viagens família"",""decoração"",""culinária prática"",""fitness casa"",""gestão financeira""]",5.1M,5100000,media,"{""demografia_homens"":51,""demografia_mulheres"":49,""idade_18_24"":0,""idade_25_34"":100,""idade_35_44"":0,""idade_45_mais"":0}","{""mobile"":14,""desktop"":8,""tablet"":78}",alta,picos em datas familiares e volta às aulas,draft,média,unverified,,,,,,,False,"[""origem"",""fonte de evidência"",""data de observação"",""validade"",""metodologia"",""canais de ativação explícitos""]",[]
2026-09-15T18:01:28+00:00,615,primevideo-adultos-35-44,Adultos 35-44 anos,Adultos 35-44 anos,Adultos Estabelecidos que Preferem Tablets para Streaming Premium,Prime Video,Amazon,Consumo & Varejo,,contexto/afinidade de conteúdo,transversal,,,[],B2C,"[""demográfico/socioeconômico""]",[],[],[],[],Profissionais na faixa dos 35-44 anos com distribuição equilibrada entre gêneros. Preferência marcante por tablets (83%) para consumo de conteúdo de qualidade.,Profissionais na faixa dos 35-44 anos com distribuição equilibrada entre gêneros. Preferência marcante por tablets (83%) para consumo de conteúdo de qualidade.,"Campanhas de vídeo otimizadas para tablets funcionam excepcionalmente bem com esta audiência. Formatos como vídeo em tela cheia, carrosséis interativos e anúncios de 15-30 segundos geram alta taxa de engajamento. O horário nobre para ativação é entre 20h-23h durante a semana e tardes de fim de semana. CTR médio de 0.92% e taxa de conversão de 2.1% demonstram alta qualificação do público.","Campanhas de vídeo otimizadas para tablets funcionam excepcionalmente bem com esta audiência. Formatos como vídeo em tela cheia, carrosséis interativos e anúncios de 15-30 segundos geram alta taxa de engajamento. O horário nobre para ativação é entre 20h-23h durante a semana e tardes de fim de semana. CTR médio de 0.92% e taxa de conversão de 2.1% demonstram alta qualificação do público.",,"Esta audiência se diferencia por sua maturidade digital e poder de compra estabelecido. Enquanto públicos mais jovens consomem em mobile de forma fragmentada, este grupo dedica tempo qualificado ao entretenimento. Sua preferência por tablets indica busca por experiência premium, tornando-os ideais para campanhas de produtos e serviços de maior valor agregado.",AB,"[""streaming_premium"",""tablet_users"",""adultos_estabelecidos"",""pais_digitais"",""classe_ab"",""consumo_qualificado"",""early_adopters"",""entertainment_seekers"",""quality_content"",""family_oriented"",""tech_savvy_parents"",""evening_viewers"",""weekend_bingers"",""premium_subscribers"",""multi_platform_users""]","[""Lançamentos de séries originais"",""Temporada de premiações (Emmy, Oscar)"",""Finais de semana prolongados"",""Férias escolares"",""Black Friday streaming"",""Início do ano (resoluções)"",""Período pós-jantar durante semana""]","[""Cinema premium"",""Documentários"",""Séries internacionais"",""Tecnologia doméstica"",""Lifestyle familiar"",""Investimentos"",""Viagens"",""Gastronomia"",""Educação filhos"",""Wellness""]",4.4M,4400000,media,"{""demografia_homens"":51,""demografia_mulheres"":49,""idade_18_24"":0,""idade_25_34"":0,""idade_35_44"":100,""idade_45_mais"":0}","{""mobile"":10,""desktop"":7,""tablet"":83}",alta,Picos em lançamentos de conteúdo premium e temporadas de premiações,draft,média,unverified,,,,,,,False,"[""origem"",""fonte de evidência"",""data de observação"",""validade"",""metodologia"",""canais de ativação explícitos""]",[]
