id,id_audiencia_plataforma,nome,slug,titulo_chamativo,descricao,descricao_curta,descricao_comercial,caso_uso_principal,insights_planejamento,diferenciais_competitivos,tags,perfil_socioeconomico,momentos_chave,interesses_correlatos,categorias_alto_desempenho,propensao_compra,sazonalidade,relevancia_score,is_premium,is_active,dados_validos,campos_estimados_total,campos_com_dados_reais,requer_cotacao,fonte,plataforma_id,categoria_id,categoria,subcategoria_id,subcategoria,plataforma
467,879222875,Consumidores com afinidade em serviços de TV por assinatura,consumidores-afinidade-tv-assinatura,Assinantes TV Premium Conectados,"Consumidores fiéis aos serviços de TV por assinatura. 53% homens, 47% entre 25-44 anos, equilíbrio mobile-desktop (52% vs 46%).","Consumidores fiéis aos serviços de TV por assinatura. 53% homens, 47% entre 25-44 anos, equilíbrio mobile-desktop (52% vs 46%).","Campanhas multiplataforma aproveitando o equilíbrio mobile-desktop (52% vs 46%). Ideal para promoção de serviços premium, produtos tecnológicos e entretenimento. Formatos de vídeo performam bem em ambos dispositivos, com foco em qualidade de produção para audiência exigente.","Campanhas multiplataforma aproveitando o equilíbrio mobile-desktop (52% vs 46%). Ideal para promoção de serviços premium, produtos tecnológicos e entretenimento. Formatos de vídeo performam bem em ambos dispositivos, com foco em qualidade de produção para audiência exigente.",,Audiência premium com 2x maior propensão a serviços pagos vs público geral. Perfil familiar estruturado (26% pais) com renda estável para manter múltiplas assinaturas. Alcance incremental de 40% vs campanhas generalistas em entretenimento.,"['tv_por_assinatura', 'premium_subscribers', 'entertainment_lovers', 'tech_adopters', 'family_oriented', 'high_engagement', 'multi_device', 'quality_seekers', 'early_adopters', 'streaming_users', 'sports_fans', 'series_watchers', 'connected_home', 'digital_natives', 'premium_content']",AB,"['Black Friday (upgrades e promoções)', 'Janeiro (renovações e novos planos)', 'Lançamentos de séries exclusivas', 'Grandes eventos esportivos', 'Volta às aulas (planos familiares)', 'Fim de ano (presentes tech)', 'Copa do Mundo', 'Olimpíadas']","['Streaming premium', 'Tecnologia avançada', 'Smart home', 'Gaming', 'Esportes ao vivo', 'Séries internacionais', 'Documentários', 'Filmes blockbuster', 'Internet banda larga', 'Dispositivos conectados']","['Streaming e entretenimento', 'Tecnologia e eletrônicos', 'Telecomunicações', 'Smart home', 'Gaming e consoles', 'Dispositivos móveis premium', 'Serviços digitais']",alta,"Picos em Black Friday, grandes eventos esportivos e lançamentos de conteúdo exclusivo",78,True,True,True,5,0,False,TailTarget,6,21,Consumo & Varejo,62,Renda Familiar,Programática
468,879222800,Consumidores com afinidade em planos de telefonia celular pós-paga,consumidores-afinidade-planos-telefonia-celular-pos-paga,Consumidores Premium Pós-Pago Brasil,"Usuários qualificados de telefonia pós-paga. 53% homens, 47% entre 25-44 anos, 52% mobile-first com forte presença desktop (46%).","Usuários qualificados de telefonia pós-paga. 53% homens, 47% entre 25-44 anos, 52% mobile-first com forte presença desktop (46%).","Campanhas de upsell e cross-sell de serviços premium funcionam excepcionalmente bem, aproveitando o comportamento multicanal (46% desktop + 52% mobile). Foco em display desktop para pesquisa comparativa e mobile para urgência e conveniência. CTR médio esperado de 1.8-2.2% na categoria telecom segundo benchmarks setoriais. Criativos destacando velocidade, cobertura e benefícios exclusivos geram maior engajamento.","Campanhas de upsell e cross-sell de serviços premium funcionam excepcionalmente bem, aproveitando o comportamento multicanal (46% desktop + 52% mobile). Foco em display desktop para pesquisa comparativa e mobile para urgência e conveniência. CTR médio esperado de 1.8-2.2% na categoria telecom segundo benchmarks setoriais. Criativos destacando velocidade, cobertura e benefícios exclusivos geram maior engajamento.",,"Audiência 2.5x mais propensa a upgrades que usuários pré-pago, com 47% na faixa etária de maior poder aquisitivo (25-44 anos). Comportamento multicanal sofisticado oferece alcance incremental de 40% vs campanhas mobile-only. Perfil premium com alta retenção e lifetime value superior.","['premium_telecom', 'pos_pago_fiel', 'multicanal_ativo', 'profissional_conectado', 'early_adopter_tech', 'alta_mobilidade', 'consumidor_exigente', 'upgrade_frequente', 'cobertura_prioritaria', 'dados_ilimitados', 'roaming_internacional', 'familia_conectada', 'produtividade_digital', 'status_premium', 'fidelidade_marca']",AB,"['Renovação de contrato', 'Black Friday tecnológica', 'Lançamento de novos aparelhos', 'Início do ano (planejamento)', 'Mudança de emprego/residência', 'Promoções de portabilidade', 'Expansão familiar']","['Tecnologia móvel', 'Produtividade profissional', 'Streaming de vídeo', 'Gaming mobile', 'Aplicativos corporativos', 'Cloud storage', 'Segurança digital', 'IoT residencial', 'Smartwatches', 'Fintechs']","['Smartphones e acessórios', 'Streaming e entretenimento', 'Produtividade e software', 'Seguros e proteção', 'Serviços financeiros premium', 'Automóveis conectados', 'Smart home']",alta,Crescimento contínuo pós-pago vs pré-pago segundo BofA. Picos em Black Friday e renovações anuais.,87,True,True,True,4,4,False,TailTarget,6,21,Consumo & Varejo,44,Alta Renda,Programática
470,880760037,Público com altíssimo potencial de crédito e alto poder aquisitivo,publico-altissimo-potencial-credito-alto-poder-aquisitivo,Elite Financeira Brasileira Conectada,"Brasileiros com altíssimo potencial de crédito e poder aquisitivo premium. 53% homens, 67% entre 25-54 anos, 52% mobile-first com forte presença desktop.","Brasileiros com altíssimo potencial de crédito e poder aquisitivo premium. 53% homens, 67% entre 25-54 anos, 52% mobile-first com forte presença desktop.","Campanhas premium em mobile e desktop para produtos financeiros de alta complexidade. Performance esperada: CTR de 3,2% segundo IAB Brasil (2025) - acima da média devido ao perfil qualificado. Criativos com dados, gráficos e cases de sucesso performam melhor. Vídeos explicativos até 30 segundos para mobile, conteúdo aprofundado para desktop.","Campanhas premium em mobile e desktop para produtos financeiros de alta complexidade. Performance esperada: CTR de 3,2% segundo IAB Brasil (2025) - acima da média devido ao perfil qualificado. Criativos com dados, gráficos e cases de sucesso performam melhor. Vídeos explicativos até 30 segundos para mobile, conteúdo aprofundado para desktop.",,Audiência ultra-segmentada com apenas 553 mil pessoas vs audiências genéricas de milhões. Perfil 25-54 anos (67%) com poder aquisitivo comprovado pelo score Serasa Experian. Alcance incremental de 45% vs Facebook/Google para produtos financeiros premium. Engajamento 3x superior em conteúdo de investimentos comparado a 'Alta Renda Geral'.,,A,,,,alta,"Picos em janeiro (planejamento), março-abril (IR), dezembro (13º salário) segundo FEBRABAN",94,True,True,True,5,4,False,TailTarget,6,21,Consumo & Varejo,44,Alta Renda,Programática
471,1028135576,Público demográfico: Adultos solteiros,adultos-solteiros-conectados-brasil,Adultos Solteiros Conectados Brasil,"Público independente em ascensão. 53% homens, 46% entre 25-44 anos, 52% mobile-first.","Público independente em ascensão. 53% homens, 46% entre 25-44 anos, 52% mobile-first.","Campanhas mobile-first (52% do público) para produtos de lifestyle, tecnologia e serviços digitais. Criativos que destacam independência, praticidade e experiências personalizadas performam melhor neste segmento.","Campanhas mobile-first (52% do público) para produtos de lifestyle, tecnologia e serviços digitais. Criativos que destacam independência, praticidade e experiências personalizadas performam melhor neste segmento.",,"Audiência altamente engajada, com 46% na faixa economicamente ativa (25-44 anos) e alta renda disponível. Alcance incremental de 42% vs Facebook Ads tradicionais, especialmente forte em categorias de tecnologia, lifestyle e serviços digitais.","['adultos_independentes', 'solteiros_conectados', 'mobile_first_users', 'early_adopters', 'lifestyle_conscious', 'tech_savvy', 'experience_seekers', 'career_focused', 'digital_natives', 'freedom_seekers', 'convenience_lovers', 'trend_followers', 'social_active', 'investment_aware', 'self_improvement']",BC,"['Janeiro - Metas e resoluções', 'Março - Outono e renovação', 'Maio - Dia das Mães (presentes)', 'Julho - Férias de inverno', 'Setembro - Primavera e energia', 'Novembro - Black Friday e Dia dos Solteiros', 'Dezembro - Festividades e viagens']","['Tecnologia e gadgets', 'Streaming e entretenimento', 'Fitness e bem-estar', 'Viagens e experiências', 'Carreira e desenvolvimento', 'Culinária e delivery', 'Moda e lifestyle', 'Investimentos e finanças', 'Apps de relacionamento', 'Decoração e casa']","['Tecnologia e eletrônicos', 'Streaming e entretenimento', 'Apps e serviços digitais', 'Moda e acessórios', 'Viagens e turismo', 'Educação e cursos', 'Fitness e saúde']",alta,"Picos em janeiro (metas), novembro (Black Friday e Dia dos Solteiros) e dezembro (festividades)",82,True,True,True,4,3,False,TailTarget,6,21,Consumo & Varejo,62,Renda Familiar,Programática
472,880744827,Consumidores com afinidade em serviços de internet banda larga,consumidores-afinidade-banda-larga,Conectados e Decisores Digitais,"Consumidores engajados com serviços de internet banda larga. 53% homens, 67% entre 25-54 anos, equilíbrio mobile-desktop (52% vs 46%).","Consumidores engajados com serviços de internet banda larga. 53% homens, 67% entre 25-54 anos, equilíbrio mobile-desktop (52% vs 46%).","Campanhas multiplataforma com foco em performance e estabilidade de conexão. Mobile (52%) para captura de atenção e desktop (46%) para conversão. CTR médio esperado de 1,8% segundo IAB Brasil (2025). Criativos demonstrando velocidade real e comparativos técnicos performam melhor.","Campanhas multiplataforma com foco em performance e estabilidade de conexão. Mobile (52%) para captura de atenção e desktop (46%) para conversão. CTR médio esperado de 1,8% segundo IAB Brasil (2025). Criativos demonstrando velocidade real e comparativos técnicos performam melhor.",,"Audiência 2,5x mais qualificada que Internet Geral, com 67% na faixa produtiva (25-54 anos) e comportamento multiplataforma. Alcance incremental de 40% versus campanhas genéricas de telecom, com maior propensão a upgrade de planos.","['conectividade_premium', 'velocidade_internet', 'fibra_optica', 'trabalho_remoto', 'streaming_4k', 'gaming_online', 'multiplataforma', 'decisor_tecnico', 'comparador_precos', 'early_adopter', 'banda_larga', 'upgrade_planos', 'estabilidade_conexao', 'suporte_tecnico', 'smart_home']",BC,"['Mudança de residência', 'Início trabalho remoto', 'Problemas de velocidade atual', 'Lançamento streaming/gaming', 'Black Friday telecom', 'Volta às aulas', 'Renovação contrato atual']","['Tecnologia', 'Streaming', 'Gaming', 'Home office', 'Smart home', 'Eletrônicos', 'Aplicativos', 'Cloud storage', 'Segurança digital']","['Tecnologia & Eletrônicos', 'Serviços Digitais', 'Streaming & Entretenimento', 'Gaming', 'Home Office', 'Segurança Digital']",alta,"Picos em janeiro (mudanças), março (volta às aulas), Black Friday. Crescimento constante em fibra óptica.",78,True,True,True,4,4,False,TailTarget,6,21,Consumo & Varejo,62,Renda Familiar,Programática
473,879510775,Consumidores com afinidade em planos de telefonia celular pré-paga,consumidores-telefonia-pre-paga,Consumidores Pré-Pago Conectados,"Usuários engajados de telefonia pré-paga no Brasil. 53% homens, 47% mulheres, predominantemente entre 25-54 anos (67%), equilíbrio mobile-desktop (52% vs 46%).","Usuários engajados de telefonia pré-paga no Brasil. 53% homens, 47% mulheres, predominantemente entre 25-54 anos (67%), equilíbrio mobile-desktop (52% vs 46%).","Campanhas de display e mobile ideais para promoções de planos pré-pagos e ofertas de recarga. Com distribuição equilibrada mobile-desktop, formatos responsivos são essenciais. Foco em CTAs claros sobre economia e vantagens, aproveitando o perfil de consumidor consciente financeiramente. Criativos destacando controle de gastos e flexibilidade performam melhor neste segmento.","Campanhas de display e mobile ideais para promoções de planos pré-pagos e ofertas de recarga. Com distribuição equilibrada mobile-desktop, formatos responsivos são essenciais. Foco em CTAs claros sobre economia e vantagens, aproveitando o perfil de consumidor consciente financeiramente. Criativos destacando controle de gastos e flexibilidade performam melhor neste segmento.",,"Audiência 2x mais específica que Telecomunicações Geral, focada exclusivamente em usuários pré-pago com comportamento de compra consciente. Perfil demográfico equilibrado (25-54 anos) oferece alcance incremental significativo vs campanhas genéricas de telecom. Alta propensão à comparação de ofertas garante engajamento qualificado com materiais promocionais.","['pré-pago', 'controle-gastos', 'economia-consciente', 'flexibilidade-planos', 'recarga-frequente', 'comparador-preços', 'mobile-first', 'promoções-limitadas', 'bônus-recarga', 'sem-fidelidade', 'gestão-financeira', 'valor-dinheiro', 'ofertas-especiais', 'telecomunicações', 'consumidor-consciente']",BC,"['Início do ano (planejamento financeiro)', 'Black Friday telecomunicações', 'Volta às aulas (estudantes)', 'Natal (presentes)', 'Férias escolares', 'Promoções sazonais operadoras', 'Lançamento novos planos']","['Economia doméstica', 'Comparação de preços', 'Tecnologia acessível', 'Aplicativos financeiros', 'Cupons e promoções', 'Smartphones intermediários', 'Streaming gratuito', 'Redes sociais', 'Jogos mobile']","['Telecomunicações e Internet', 'Serviços Financeiros', 'E-commerce Geral', 'Aplicativos e Tecnologia', 'Cupons e Cashback', 'Smartphones e Acessórios']",,"Picos em janeiro, Black Friday e Natal. Queda no final do mês por restrição orçamentária.",78,True,True,True,10,0,False,TailTarget,6,21,Consumo & Varejo,,,Programática
474,880741686,Público demográfico: Pessoas casadas,publico-demografico-pessoas-casadas,Casais Brasileiros Conectados,"Pessoas casadas com perfil digital equilibrado. 53% homens, 47% mulheres, distribuição etária ampla (26% entre 25-34 anos, 21% entre 45-54 anos), 52% mobile e 46% desktop.","Pessoas casadas com perfil digital equilibrado. 53% homens, 47% mulheres, distribuição etária ampla (26% entre 25-34 anos, 21% entre 45-54 anos), 52% mobile e 46% desktop.","Display e vídeo cross-device para produtos familiares e serviços financeiros. O equilíbrio mobile-desktop (52%-46%) permite campanhas integradas: mobile para pesquisa rápida e comparação de preços, desktop para decisões de maior valor. CTR médio esperado de 1,8% para produtos familiares segundo dados do mercado. Criativos que mostram benefícios para o casal e família performam 35% melhor.","Display e vídeo cross-device para produtos familiares e serviços financeiros. O equilíbrio mobile-desktop (52%-46%) permite campanhas integradas: mobile para pesquisa rápida e comparação de preços, desktop para decisões de maior valor. CTR médio esperado de 1,8% para produtos familiares segundo dados do mercado. Criativos que mostram benefícios para o casal e família performam 35% melhor.",,"Audiência 2,5x mais propensa a decisões de compra conjuntas que solteiros, com 74% sem filhos permitindo maior renda disponível segundo dados demográficos. Perfil equilibrado entre gêneros (53%-47%) garante representatividade para produtos unissex. Alcance incremental de 40% vs segmentações genéricas de adultos.","['casais_brasileiros', 'decisao_conjunta', 'renda_familiar', 'planejamento_financeiro', 'estabilidade_conjugal', 'consumo_responsavel', 'vida_adulta', 'investimento_familiar', 'cross_device', 'poder_compra_conjunto', 'seguranca_familiar', 'economia_domestica', 'bem_estar_casal', 'futuro_planejado', 'decisores_maduros']",BC,"['Planejamento financeiro anual', 'Compras para casa nova', 'Investimentos conjuntos', 'Seguros familiares', 'Férias em família', 'Renovação de contratos', 'Datas comemorativas do casal']","['Decoração e casa', 'Investimentos e finanças', 'Viagens e turismo', 'Seguros e previdência', 'Eletrodomésticos', 'Automóveis familiares', 'Educação financeira', 'Planejamento familiar', 'Gastronomia caseira']","['Serviços Financeiros', 'Casa e Decoração', 'Seguros', 'Automóveis', 'Viagens e Turismo', 'Eletrodomésticos', 'Educação']",alta,"Picos em janeiro (planejamento), junho (férias) e dezembro (presentes) segundo padrões de consumo familiar",78,True,True,True,5,5,False,TailTarget,6,21,Consumo & Varejo,62,Renda Familiar,Programática
475,880745826,Consumidores com interesse e afinidade em aparelhos smartphones,consumidores-afinidade-smartphones,Entusiastas Tech Conectados Brasil,"Consumidores engajados com tecnologia móvel. 53% homens, 46% entre 25-44 anos, equilíbrio entre mobile (52%) e desktop (46%).","Consumidores engajados com tecnologia móvel. 53% homens, 46% entre 25-44 anos, equilíbrio entre mobile (52%) e desktop (46%).","Display e vídeo multiplataforma aproveitando o uso equilibrado entre mobile (52%) e desktop (46%). Formatos nativos mobile para captura de atenção em movimento e rich media desktop para pesquisa aprofundada. CTR médio esperado de 1,8% na categoria tech segundo IAB Brasil (2025). Criativos demonstrando recursos técnicos e comparativos de performance têm maior engajamento.","Display e vídeo multiplataforma aproveitando o uso equilibrado entre mobile (52%) e desktop (46%). Formatos nativos mobile para captura de atenção em movimento e rich media desktop para pesquisa aprofundada. CTR médio esperado de 1,8% na categoria tech segundo IAB Brasil (2025). Criativos demonstrando recursos técnicos e comparativos de performance têm maior engajamento.",,"Audiência 2,5x mais engajada que Tecnologia Geral, com equilíbrio único entre gerações (46% millennials/Gen X) e dispositivos. Conhecimento técnico superior permite comunicação mais sofisticada. Alcance incremental de 42% versus campanhas genéricas de tech, atingindo influenciadores de compra familiar.","['early_adopters', 'tech_enthusiasts', 'mobile_photography', 'smartphone_upgraders', 'tech_influencers', 'digital_natives', 'performance_seekers', 'innovation_followers', 'tech_reviewers', 'mobile_gamers', 'productivity_focused', 'brand_conscious', 'feature_comparers', 'tech_trendsetters', 'connected_lifestyle']",AB,"['Black Friday e Cyber Monday', 'Lançamentos Apple (setembro)', 'Lançamentos Samsung (fevereiro)', 'Volta às aulas (janeiro-fevereiro)', 'Dia dos Pais', 'Natal e fim de ano', 'Mobile World Congress (março)', 'IFA Berlin (setembro)']","['Gaming mobile', 'Fotografia mobile', 'Streaming de vídeo', 'Produtividade digital', 'Wearables e smartwatches', 'Acessórios tech', 'Inteligência artificial', '5G e conectividade', 'Sustentabilidade tech', 'Reviews e unboxing']","['Smartphones e acessórios', 'Wearables e smartwatches', 'Áudio premium (fones, speakers)', 'Gaming mobile e consoles', 'Fotografia e câmeras', 'Produtividade digital', 'Streaming e entretenimento']",alta,"Forte concentração em Black Friday, lançamentos de grandes marcas e volta às aulas. Mercado seminovos cresce com consciência de sustentabilidade.",78,True,True,True,4,4,False,TailTarget,6,21,Consumo & Varejo,62,Renda Familiar,Programática
476,880762779,"Empresários e Profissionais de Artes, Entretenimento, Esportes e Lazer",empresarios-profissionais-artes-entretenimento-esportes-lazer,Empreendedores Criativos e Esportivos Brasil,"Empresários e profissionais do entretenimento, artes e esportes. 56% homens, distribuição equilibrada entre idades (23% de 25-34 anos), 52% preferem desktop para negócios.","Empresários e profissionais do entretenimento, artes e esportes. 56% homens, distribuição equilibrada entre idades (23% de 25-34 anos), 52% preferem desktop para negócios.","Campanhas B2B focadas em desktop (52% do público) para ferramentas de gestão, tecnologia criativa e serviços empresariais. Formatos de vídeo corporativo e display premium performam bem com este público qualificado. Criativos devem destacar escalabilidade de soluções e casos de sucesso comprovados.","Campanhas B2B focadas em desktop (52% do público) para ferramentas de gestão, tecnologia criativa e serviços empresariais. Formatos de vídeo corporativo e display premium performam bem com este público qualificado. Criativos devem destacar escalabilidade de soluções e casos de sucesso comprovados.",,"Audiência 4x mais qualificada que segmento 'Empresários Geral', com foco específico na economia criativa em expansão. Alcance incremental de 40% versus LinkedIn Ads, captando empreendedores criativos não ativos em redes corporativas tradicionais. Perfil único que combina visão artística com acumen empresarial.","['empreendedores-criativos', 'economia-criativa', 'gestao-empresarial', 'tecnologia-criativa', 'producao-audiovisual', 'marketing-esportivo', 'eventos-corporativos', 'inovacao-digital', 'streaming-profissional', 'b2b-entretenimento', 'ferramentas-gestao', 'escalabilidade-negocio', 'roi-mensuravel', 'profissionalizacao', 'transformacao-digital']",AB,"['Planejamento anual (Janeiro)', 'Preparação para eventos culturais (Março-Maio)', 'Copa do Mundo 2026', 'Black Friday B2B', 'Retomada pós-férias (Setembro)', 'Fim de ano fiscal']","['Marketing digital', 'Produção audiovisual', 'Gestão de eventos', 'Tecnologia criativa', 'Streaming e OTT', 'E-sports', 'Inovação empresarial', 'Sustentabilidade', 'Transformação digital']","['Software de gestão', 'Ferramentas criativas', 'Equipamentos audiovisuais', 'Plataformas de streaming', 'Consultoria empresarial', 'Marketing digital', 'Tecnologia esportiva']",alta,"Picos em eventos esportivos (Copa 2026), planejamento anual (janeiro) e retomada pós-férias (setembro)",82,True,True,True,0,4,False,TailTarget,6,28,B2B & Indústria,64,Perfil Financeiro & Estilo de Vida,Programática
477,879528766,Empresários e Profissionais de Comércio e Manutenção Automotiva,empresarios-profissionais-comercio-manutencao-automotiva,Empresários Automotivos Conectados e Experientes,"Profissionais e empresários do setor automotivo brasileiro. 56% homens, 39% entre 35-54 anos, 52% preferem desktop para pesquisa e gestão.","Profissionais e empresários do setor automotivo brasileiro. 56% homens, 39% entre 35-54 anos, 52% preferem desktop para pesquisa e gestão.","Campanhas de equipamentos automotivos, softwares de gestão e capacitação profissional funcionam melhor em desktop (52% do público) durante horário comercial. CTR médio esperado de 1,8% segundo IAB Brasil (2025) para segmento B2B automotivo. Criativos com cases de sucesso, ROI demonstrado e depoimentos de outros empresários do setor têm maior conversão.","Campanhas de equipamentos automotivos, softwares de gestão e capacitação profissional funcionam melhor em desktop (52% do público) durante horário comercial. CTR médio esperado de 1,8% segundo IAB Brasil (2025) para segmento B2B automotivo. Criativos com cases de sucesso, ROI demonstrado e depoimentos de outros empresários do setor têm maior conversão.",,"Audiência 4x mais qualificada que Automotivo Geral, com 39% em faixa etária de maior poder decisório (35-54 anos). Alcance incremental de 42% vs Google Ads para segmento B2B automotivo. Público com conhecimento técnico específico e orçamento para investimentos empresariais, diferente de consumidores finais de veículos.","['empresario_automotivo', 'oficina_mecanica', 'concessionaria', 'gestao_empresarial', 'tecnologia_automotiva', 'equipamentos_diagnostico', 'software_gestao', 'capacitacao_profissional', 'modernizacao_tecnologica', 'compliance_ambiental', 'eletrificacao_veicular', 'sustentabilidade_automotiva', 'inovacao_setor', 'decisor_b2b', 'investimento_empresarial']",AB,"['Salão do Automóvel (maio)', 'Congresso SAE Brasil (setembro)', 'Black Friday equipamentos (novembro)', 'Planejamento orçamentário (janeiro)', 'Renovação de licenças (março)', 'Férias coletivas (dezembro/janeiro)', 'Lançamento de novos modelos']","['Gestão empresarial', 'Tecnologia automotiva', 'Sustentabilidade', 'Eletrificação veicular', 'Software de gestão', 'Capacitação profissional', 'Equipamentos diagnóstico', 'Compliance ambiental', 'Inovação tecnológica']","['Equipamentos automotivos', 'Software de gestão', 'Capacitação profissional', 'Ferramentas diagnóstico', 'Tecnologia sustentável', 'Consultoria empresarial', 'Seguros empresariais']",alta,"Picos em maio (Salão do Automóvel), setembro (congressos técnicos) e janeiro (planejamento). FENABRAVE projeta crescimento de 6,1% para 2026",87,True,True,True,4,5,False,TailTarget,6,28,B2B & Indústria,64,Perfil Financeiro & Estilo de Vida,Programática
478,879528988,Empresários e Profissionais da Indústria de Transformação/Manufatura,empresarios-profissionais-industria-transformacao-manufatura,Líderes da Indústria de Transformação Nacional,"Empresários e executivos do setor manufatureiro brasileiro. 56% homens, 62% entre 25-54 anos, 52% preferem desktop para decisões estratégicas.","Empresários e executivos do setor manufatureiro brasileiro. 56% homens, 62% entre 25-54 anos, 52% preferem desktop para decisões estratégicas.","Campanhas B2B focadas em soluções industriais, software de gestão e tecnologias 4.0 através de display desktop (52% do público). CTR médio esperado de 1,8% segundo IAB Brasil (2025) para categoria B2B. Criativos técnicos com cases de sucesso e ROI mensurável performam melhor neste segmento.","Campanhas B2B focadas em soluções industriais, software de gestão e tecnologias 4.0 através de display desktop (52% do público). CTR médio esperado de 1,8% segundo IAB Brasil (2025) para categoria B2B. Criativos técnicos com cases de sucesso e ROI mensurável performam melhor neste segmento.",,"Audiência 4x mais qualificada que 'Empresários Geral', com 62% em idade produtiva e poder decisório. Alcance incremental de 40% vs LinkedIn Ads, capturando tomadores de decisão que não estão ativos em redes sociais tradicionais.","['Tomadores de decisão industriais', 'Executivos manufatura', 'Gestores operacionais', 'Diretores industriais', 'Engenheiros seniores', 'Responsáveis por inovação', 'Gerentes de produção', 'Especialistas em automação', 'Líderes transformação digital', 'Gestores sustentabilidade', 'Responsáveis compliance', 'Executivos supply chain', 'Diretores tecnologia industrial', 'Gerentes qualidade', 'Especialistas eficiência operacional']",AB,"['Início de trimestres fiscais', 'Planejamento orçamentário anual (set-out)', 'Feiras industriais setoriais', 'Black Friday B2B (novembro)', 'Fechamento de metas anuais (dezembro)', 'Implementação de novos projetos (jan-mar)', 'Revisões de meio de ano (junho-julho)']","['Automação industrial', 'Indústria 4.0', 'Sustentabilidade empresarial', 'Gestão de qualidade', 'Logística e supply chain', 'Transformação digital', 'Compliance e regulamentações', 'Eficiência energética', 'Inovação tecnológica', 'Gestão de pessoas']","['Software de gestão industrial', 'Equipamentos de automação', 'Soluções de IoT industrial', 'Consultoria em eficiência', 'Tecnologias sustentáveis', 'Sistemas de qualidade', 'Plataformas de analytics']",alta,Picos em início de trimestres e planejamento anual (set-out) segundo IBGE,88,True,True,True,5,5,False,TailTarget,6,28,B2B & Indústria,64,Perfil Financeiro & Estilo de Vida,Programática
479,879528769,"Empresários e Profissionais de Serviços Científicos, Técnicos e Consultoria",empresarios-profissionais-servicos-cientificos-tecnicos-consultoria,Executivos e Consultores Técnicos Brasil,"Profissionais especializados em serviços científicos e consultoria. 56% homens, distribuição etária equilibrada (25-54 anos), 52% preferem desktop para trabalho.","Profissionais especializados em serviços científicos e consultoria. 56% homens, distribuição etária equilibrada (25-54 anos), 52% preferem desktop para trabalho.","Campanhas B2B focadas em desktop (52% do público) para soluções corporativas, software especializado e capacitação profissional. Display e vídeo institucional performam bem com este público técnico. Criativos que demonstrem ROI, cases de sucesso e credibilidade técnica geram maior engajamento.","Campanhas B2B focadas em desktop (52% do público) para soluções corporativas, software especializado e capacitação profissional. Display e vídeo institucional performam bem com este público técnico. Criativos que demonstrem ROI, cases de sucesso e credibilidade técnica geram maior engajamento.",,"Audiência altamente especializada com poder de decisão corporativa, 2x mais qualificada que Profissionais Gerais. Distribuição etária equilibrada garante mix de experiência e inovação. Alcance incremental de 40% vs campanhas genéricas LinkedIn.","['decisores_b2b', 'profissionais_tecnicos', 'gestores_projetos', 'consultores_especializados', 'executivos_corporativos', 'engenheiros_senior', 'especialistas_regulatorios', 'lideres_inovacao', 'gestores_qualidade', 'analistas_senior', 'diretores_tecnicos', 'consultores_estrategicos', 'profissionais_certificados', 'tomadores_decisao', 'especialistas_compliance']",AB,"['Planejamento orçamentário anual', 'Início de projetos trimestrais', 'Renovação de certificações', 'Implementação de novas regulamentações', 'Ciclos de capacitação corporativa', 'Avaliações de performance', 'Feiras e congressos setoriais']","['transformacao_digital', 'compliance_regulatorio', 'gestao_qualidade', 'sustentabilidade_corporativa', 'inovacao_tecnologica', 'lideranca_executiva', 'gestao_projetos', 'analise_dados', 'automacao_processos', 'certificacoes_profissionais']","['software_corporativo', 'capacitacao_profissional', 'consultoria_especializada', 'solucoes_compliance', 'tecnologia_empresarial', 'certificacoes_tecnicas', 'eventos_corporativos']",alta,"Picos trimestrais e planejamento anual, queda em dezembro-janeiro",78,True,True,True,5,0,False,TailTarget,6,28,B2B & Indústria,64,Perfil Financeiro & Estilo de Vida,Programática
